,0,1,2,3,4,5,6,7,8,9,description
387,388,Osteochondroma,"[{""symptoms"":""Knee pain""}","{""symptoms"":""48""}","{""symptoms"":""Foot or toe pain""}","{""symptoms"":""44""}","{""symptoms"":""Skin growth""}","{""symptoms"":""32""}","{""symptoms"":""Shoulder pain""}","{""symptoms"":""32""}","['Osteochondroma \t Also known as Exostosis', ' Cartilaginous Exostosis', ' and Ecchondroma \t \t\t \tOsteochondroma is a type of benign tumor that consists of cartilage and bone. It is a benign cartilage-capped outgrowth', ' connected to bone by a stalk. \t\t Source: Wikipedia', 'Patients with osteochondroma often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management']"
388,389,Cushing syndrome,"[{""symptoms"":""Decreased heart rate""}","{""symptoms"":""34""}","{""symptoms"":""Weight gain""}","{""symptoms"":""34""}","{""symptoms"":""Shoulder pain""}","{""symptoms"":""34""}","{""symptoms"":""Nailbiting""}","{""symptoms"":""2""}","[""Cushing syndrome \t \t\t \tCushing's syndrome describes the signs and symptoms associated with prolonged exposure to inappropriately high levels of the hormone cortisol. This can be caused by taking glucocorticoid drugs"", ' or diseases that result in excess cortisol', ' adrenocorticotropic hormone (ACTH)', ' or CRH levels. \t\t Source: Wikipedia', 'Patients with cushing syndrome often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel', ' \t\t\t \t\t\t\t\t\t \t\t\t magnetic resonance imaging', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t ophthalmic examination and evaluation']"
389,390,Typhoid fever,"[{""symptoms"":""Fever""}","{""symptoms"":""100""}","{""symptoms"":""Shoulder cramps or spasms""}","{""symptoms"":""32""}","{""symptoms"":""Excessive anger""}","{""symptoms"":""32""}","{""symptoms"":""Ankle pain""}","{""symptoms"":""32""}","['Typhoid fever \t Also known as Typhoid and Enteric Fever \t \t\t \tTyphoid fever', ' also known simply as typhoid', ' is a common worldwide bacterial disease transmitted by the ingestion of food or water contaminated with the feces of an infected person', ' which contain the bacterium Salmonella enterica enterica', ' serovar Typhi. \t\t Source: Wikipedia', 'Patients with typhoid fever often receive \t\t\t \t\t\t influenzavirus antibody assay', ' \t\t\t \t\t\t\t\t\t \t\t\t blood culture', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t corneal transplant']"
390,391,Vitreous degeneration,"[{""symptoms"":""Spots or clouds in vision""}","{""symptoms"":""85""}","{""symptoms"":""Diminished vision""}","{""symptoms"":""71""}","{""symptoms"":""Symptoms of eye""}","{""symptoms"":""34""}","{""symptoms"":""Pain in eye""}","{""symptoms"":""27""}","['Vitreous degeneration \t Also known as Vitreous Syneresis \t \t \t\tVitreous degeneration is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with vitreous degeneration often receive \t\t\t \t\t\t ophthalmic examination and evaluation', ' \t\t\t \t\t\t\t\t\t \t\t\t ophthalmologic and otologic diagnosis and treatment', ' \t\t\t \t\t\t\t\t\t \t\t\t diagnostic procedures on eye', ' \t\t\t \t\t\t\t\t\t \t\t\t repair of retinal tear;;;;;;']"
391,392,Atrophic skin condition,"[{""symptoms"":""Skin growth""}","{""symptoms"":""78""}","{""symptoms"":""Wrinkles on skin""}","{""symptoms"":""49""}","{""symptoms"":""Abnormal appearing skin""}","{""symptoms"":""39""}","{""symptoms"":""Skin lesion""}","{""symptoms"":""35""}","['Atrophic skin condition \t \t \t\tAtrophic skin condition is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with atrophic skin condition often receive \t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t excision of skin lesion', ' \t\t\t \t\t\t\t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t injections and aspirations of muscles;;;;;;']"
392,393,Aspergillosis,"[{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""77""}","{""symptoms"":""Diminished hearing""}","{""symptoms"":""77""}","{""symptoms"":""Vomiting blood""}","{""symptoms"":""77""}","{""symptoms"":""Shortness of breath""}","{""symptoms"":""77""}","['Aspergillosis \t \t\t \tAspergillosis is the name given to a wide variety of diseases caused by infection by fungi of the genus Aspergillus. The most common forms are allergic bronchopulmonary aspergillosis', ' pulmonary aspergilloma', ' and invasive aspergillosis. Most humans inhale Aspergillus spores every day. Aspergillosis develops mainly in individuals who are immunocompromised', ' either from disease or from immunosuppressive drugs', ' and is a leading cause of death in acute leukemia and hematopoietic stem cell transplantation. The most common cause is Aspergillus fumigatus. \t\t Source: Wikipedia', 'Patients with aspergillosis often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests']"
393,394,Uterine atony,"[{""symptoms"":""Spotting or bleeding during pregnancy""}","{""symptoms"":""88""}","{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""59""}","{""symptoms"":""Pain during pregnancy""}","{""symptoms"":""53""}","{""symptoms"":""Intermenstrual bleeding""}","{""symptoms"":""34""}","['Patients with uterine atony often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t standard pregnancy test', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography and \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement \t\t\t \t\t\t.', '[{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}', '{""commonTestsAndProcedures"":""Urinalysis""}', '{""commonTestsAndProcedures"":""Complete blood count (Cbc)""}']"
394,395,Trichinosis,"[{""symptoms"":""Painful urination""}","{""symptoms"":""84""}","{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""84""}","{""symptoms"":""Skin rash""}","{""symptoms"":""84""}","{""symptoms"":""Nasal congestion""}","{""symptoms"":""84""}","['Trichinosis \t Also known as Trichiniasis and Trichinelliasis \t \t\t \tTrichinosis', ' also called trichinellosis', ' or trichiniasis', ' is a parasitic disease caused by eating raw or undercooked pork or wild game infected with the larvae of a species of roundworm Trichinella spiralis', ' commonly called the trichina worm. There are eight Trichinella species;;;;;;']"
395,396,Whooping cough,"[{""symptoms"":""Cough""}","{""symptoms"":""98""}","{""symptoms"":""Fever""}","{""symptoms"":""68""}","{""symptoms"":""Shortness of breath""}","{""symptoms"":""68""}","{""symptoms"":""Vomiting""}","{""symptoms"":""54""}","['Whooping cough \t Also known as Pertussis \t \t\t \tPertussis — commonly called whooping cough (/ˈhuːpɪŋ kɒf/ or /ˈhwuːpɪŋ kɒf/) — is a highly contagious bacterial disease caused by Bordetella pertussis. In some countries', "" this disease is called the 100 days' cough or cough of 100 days. \t\t Source: Wikipedia"", 'Patients with whooping cough often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t nebulizer therapy', ' \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;']"
396,397,Pick disease,"[{""symptoms"":""Pain in eye""}","{""symptoms"":""91""}","{""symptoms"":""Shoulder cramps or spasms""}","{""symptoms"":""91""}","{""symptoms"":""Facial pain""}","{""symptoms"":""91""}","{""symptoms"":""Ankle pain""}","{""symptoms"":""91""}","[""Pick disease \t Also known as Frontotemporal Dementia \t \t\t \tPick's disease is a rare neurodegenerative disease that causes progressive destruction of nerve cells in the brain. Symptoms include loss of speech (aphasia) and dementia. While some of the symptoms can initially be alleviated"", ' the disease progresses and patients often die within two to ten years. A defining characteristic of the disease is build-up of tau proteins in neurons', ' accumulating into silver-staining', ' spherical aggregations known as ""Pick bodies"". \t\t Source: Wikipedia', 'Patients with pick disease often receive \t\t\t \t\t\t corneal transplant', ' \t\t\t \t\t\t\t\t\t \t\t\t transurethral resection of prostate (turp)', ' \t\t\t \t\t\t\t\t\t \t\t\t coronary thrombolysis', ' \t\t\t \t\t\t\t\t\t \t\t\t control of epistaxis', ' \t\t\t \t\t\t\t\t\t \t\t\t ct scan abdomen', ' \t\t\t \t\t\t\t\t\t \t\t\t procedures on spleen']"
397,398,Open wound of the lip,"[{""symptoms"":""Lip swelling""}","{""symptoms"":""25""}","{""symptoms"":""Facial pain""}","{""symptoms"":""19""}","{""symptoms"":""Mouth pain""}","{""symptoms"":""11""}","{""symptoms"":""Dry lips""}","{""symptoms"":""9""}","[' \t\t\t \t\t\t\t\t\t \t\t\t culture wound', ' \t\t\t \t\t\t\t\t\t \t\t\t other non-or therapeutic procedures on nose;;;;;;']"
398,399,Subacute thyroiditis,"[{""symptoms"":""Problems during pregnancy""}","{""symptoms"":""40""}","{""symptoms"":""Pain during pregnancy""}","{""symptoms"":""29""}","{""symptoms"":""Uterine contractions""}","{""symptoms"":""24""}","{""symptoms"":""Sweating""}","{""symptoms"":""14""}","["" or de Quervain's"", ' thyroiditis manifests as a sudden and painful enlargement of the thyroid gland accompanied with fever', ' malaise and muscle aches. Some have suggested that its cause might be viral in origin. \t\t Source: Wikipedia', 'Patients with subacute thyroiditis often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t ultrasonography', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t examination of breast and \t\t\t \t\t\t\t\t\t \t\t\t other diagnostic procedures (interview;;;;;;']"
399,400,Oral mucosal lesion,"[{""symptoms"":""Toothache""}","{""symptoms"":""60""}","{""symptoms"":""Mouth pain""}","{""symptoms"":""52""}","{""symptoms"":""Mouth ulcer""}","{""symptoms"":""50""}","{""symptoms"":""Sore throat""}","{""symptoms"":""48""}","['Oral mucosal lesion \t Also known as Mouth Lesion and Oral Lesion \t \t \t\tOral mucosal lesion is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with oral mucosal lesion often receive \t\t\t \t\t\t biopsy', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t diagnostic procedures on nose;;;;;;']"
400,401,Open wound due to trauma,"[{""symptoms"":""Skin on arm or hand looks infected""}","{""symptoms"":""2""}","{""symptoms"":""Wrist swelling""}","{""symptoms"":""1""}","{""symptoms"":""Shoulder stiffness or tightness""}","{""symptoms"":""1""}]",Open wound due to trauma Open wound due to trauma is encountered rarely on Symcat. We will add...,Patients with open wound due to trauma often receive wound care management,"[' \t\t \t\t \t\t bacitracin (septa)', ' \t\t \t\t \t\t rabies vaccine (obsolete)', ' \t\t \t\t \t\t diphtheria toxoid vaccine (prohibit)', ' \t\t \t\t \t\t benzoin topical', ' \t\t \t\t \t\t rabies immune globulin', ' human', ' \t\t \t\t \t\t papain-urea topical', ' \t\t \t\t \t\t benzocaine-cetylpyridinium topical', ' \t\t \t\t \t\t guanethidine', ' \t\t \t\t \t\t goldenseal preparation']"
401,402,Intracerebral hemorrhage,"[{""symptoms"":""Headache""}","{""symptoms"":""63""}","{""symptoms"":""Dizziness""}","{""symptoms"":""57""}","{""symptoms"":""Weakness""}","{""symptoms"":""53""}","{""symptoms"":""Focal weakness""}","{""symptoms"":""50""}","['Intracerebral hemorrhage \t Also known as Cerebral Hemorrhage', ' Brain Bleeding', ' and Brain Haemorrhage \t \t\t \tA cerebral hemorrhage or haemorrhage (or intracerebral hemorrhage', ' ICH) is a subtype of intracranial hemorrhage that occurs within the brain tissue itself. Intracerebral hemorrhage can be caused by brain trauma', ' or it can occur spontaneously in hemorrhagic stroke. Non-traumatic intracerebral hemorrhage is a spontaneous bleeding into the brain tissue. \t\t Source: Wikipedia', 'Patients with intracerebral hemorrhage often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t x-ray computed tomography', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram']"
402,403,Alzheimer disease,"[{""symptoms"":""Disturbance of memory""}","{""symptoms"":""73""}","{""symptoms"":""Depressive or psychotic symptoms""}","{""symptoms"":""38""}","{""symptoms"":""Depression""}","{""symptoms"":""32""}","{""symptoms"":""Problems with movement""}","{""symptoms"":""15""}","['{""symptoms"":""Eye burns or stings""}', '{""symptoms"":""2""}]', ""Alzheimer disease \t \t\t \tAlzheimer's disease (AD)"", ' also known in medical literature as Alzheimer disease', ' is the most common form of dementia. There is no cure for the disease', ' which worsens as it progresses', ' and eventually leads to death. It was first described by German psychiatrist and neuropathologist Alois Alzheimer in 1906 and was named after him. Most often', ' AD is diagnosed in people over 65 years of age', "" although the less-prevalent early-onset Alzheimer's can occur much earlier. In 2006"", "" there were 26.6 million sufferers worldwide. Alzheimer's is predicted to affect 1 in 85 people globally by 2050. \t\t Source: Wikipedia""]"
403,404,Vaginismus,"[{""symptoms"":""Pain during intercourse""}","{""symptoms"":""84""}","{""symptoms"":""Pelvic pain""}","{""symptoms"":""52""}","{""symptoms"":""Vaginal pain""}","{""symptoms"":""34""}","{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""29""}","['Vaginismus \t \t\t \tVaginismus', ' sometimes anglicized vaginism', "" is the condition that affects a woman's ability to engage in any form of vaginal penetration"", ' including sexual intercourse', ' insertion of tampons and/or menstrual cups', ' and the penetration involved in gynecological examinations. This is the result of a reflex of the pubococcygeus muscle', ' which is sometimes referred to as the ""PC muscle"". The reflex causes the muscles in the vagina to tense suddenly', ' which makes any kind of vaginal penetration—including sexual intercourse—painful or impossible. \t\t Source: Wikipedia', 'Patients with vaginismus often receive \t\t\t \t\t\t pelvis exam', ' \t\t\t \t\t\t\t\t\t \t\t\t examination of breast']"
404,405,Systemic lupus erythematosis (SLE),"[{""symptoms"":""Sharp chest pain""}","{""symptoms"":""29""}","{""symptoms"":""Ache all over""}","{""symptoms"":""26""}","{""symptoms"":""Joint pain""}","{""symptoms"":""24""}","{""symptoms"":""Knee pain""}","{""symptoms"":""24""}","['Systemic lupus erythematosis (SLE) \t Also known as Lupus', ' SLE', ' and Disseminated Lupus Erythematosus \t \t\t \tSystemic lupus erythematosus i/sɪˈstɛmɪk ˈluːpəs ˌɛrɪθiːməˈtoʊsəs/', ' often abbreviated to SLE or lupus', ' is a systemic autoimmune disease (or autoimmune connective tissue disease) that can affect any part of the body. As occurs in other autoimmune diseases', "" the immune system attacks the body's cells and tissue"", ' resulting in inflammation and tissue damage. It is a Type III hypersensitivity reaction in which antibody-immune complexes precipitate and cause a further immune response. \t\t Source: Wikipedia', 'Patients with systemic lupus erythematosis (sle) often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement']"
405,406,Premature ovarian failure,"[{""symptoms"":""Infertility""}","{""symptoms"":""82""}","{""symptoms"":""Unpredictable menstruation""}","{""symptoms"":""22""}","{""symptoms"":""Absence of menstruation""}","{""symptoms"":""22""}","{""symptoms"":""Pelvic pain""}","{""symptoms"":""18""}","['Premature ovarian failure \t \t\t \tPremature Ovarian Failure (POF)', ' also known as premature ovarian insufficiency', ' primary ovarian insufficiency (this is the most accurate term as some women may still conceive)', ' premature menopause', ' hypergonadotropic hypogonadism', ' is the loss of function of the ovaries before age 40. A commonly cited triad for the diagnosis is amenorrhea', ' hypergonadotropinism', ' and hypoestrogenism. If it has a genetic cause', ' it may be called gonadal dysgenesis \t\t Source: Wikipedia', 'Patients with premature ovarian failure often receive \t\t\t \t\t\t radiographic imaging procedure']"
406,407,Thoracic outlet syndrome,"[{""symptoms"":""Neck pain""}","{""symptoms"":""68""}","{""symptoms"":""Arm pain""}","{""symptoms"":""68""}","{""symptoms"":""Shoulder pain""}","{""symptoms"":""54""}","{""symptoms"":""Loss of sensation""}","{""symptoms"":""43""}",['Thoracic outlet syndrome \t \t\t \tThoracic outlet syndrome (TOS) is a syndrome involving compression at the superior thoracic outlet wherein excess pressure placed on a neurovascular bundle passing between the anterior scalene and middle scalene muscles. It can affect one or more of the nerves that innervate the upper limb and/or blood vessels as they pass between the chest and upper extremity;;;;;;']
407,408,Ganglion cyst,"[{""symptoms"":""Knee pain""}","{""symptoms"":""62""}","{""symptoms"":""Leg pain""}","{""symptoms"":""53""}","{""symptoms"":""Wrist pain""}","{""symptoms"":""53""}","{""symptoms"":""Skin growth""}","{""symptoms"":""45""}","['Ganglion cyst \t Also known as Synovial Cyst and Myxoid Cyst \t \t\t \tA ganglion cyst', ' also known as a Bible cyst or Bible bump', ' is a benign soft tissue tumor that may occur in any joint', ' but most often occurs on or around joints and tendons in the hands or feet. \t\t Source: Wikipedia', 'Patients with ganglion cyst often receive \t\t\t \t\t\t radiographic imaging procedure', ' \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t magnetic resonance imaging', ' \t\t\t \t\t\t\t\t\t \t\t\t excision', ' \t\t\t \t\t\t\t\t\t \t\t\t wound care management']"
408,409,Dislocation of the knee,"[{""symptoms"":""Knee pain""}","{""symptoms"":""95""}","{""symptoms"":""Shoulder pain""}","{""symptoms"":""30""}","{""symptoms"":""Knee swelling""}","{""symptoms"":""30""}","{""symptoms"":""Joint pain""}","{""symptoms"":""18""}",[]
409,410,Crohn disease,"[{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""74""}","{""symptoms"":""Diarrhea""}","{""symptoms"":""42""}","{""symptoms"":""Vomiting""}","{""symptoms"":""38""}","{""symptoms"":""Nausea""}","{""symptoms"":""33""}","[""Crohn disease \t Also known as Granulomatous Enteritis \t \t\t \tCrohn's disease"", ' also known as Crohn syndrome and regional enteritis', ' is a type of inflammatory bowel disease that may affect any part of the gastrointestinal tract from mouth to anus', ' causing a wide variety of symptoms. It primarily causes abdominal pain', ' diarrhea (which may be bloody if inflammation is at its worst)', ' vomiting (can be continuous)', ' or weight loss', ' but may also cause complications outside the gastrointestinal tract such as skin rashes', ' arthritis', ' inflammation of the eye']"
410,411,Postoperative infection,"[{""symptoms"":""Fever""}","{""symptoms"":""40""}","{""symptoms"":""Abnormal appearing skin""}","{""symptoms"":""33""}","{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""27""}","{""symptoms"":""Skin on leg or foot looks infected""}","{""symptoms"":""14""}","['Postoperative infection \t \t \t\tPostoperative infection is encountered rarely on Symcat. We will add more content to this page if enough people like you show interest.', 'Patients with postoperative infection often receive \t\t\t \t\t\t wound care management', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t intravenous fluid replacement', ' \t\t\t \t\t\t\t\t\t \t\t\t complete physical skin exam performed (ml)', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel and \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests \t\t\t \t\t\t.', '[{""commonTestsAndProcedures"":""Wound care management""}', '{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}']"
411,412,Folate deficiency,"[{""symptoms"":""Shortness of breath""}","{""symptoms"":""48""}","{""symptoms"":""Sharp chest pain""}","{""symptoms"":""37""}","{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""31""}","{""symptoms"":""Weakness""}","{""symptoms"":""31""}","['Folate deficiency \t Also known as Folic Acid Deficiency \t \t\t \tFolate deficiency is a lack of folic acid in the diet and the signs are often subtle. Folate deficiency anemia is the medical name given for the condition. \t\t Source: Wikipedia', 'Patients with folate deficiency often receive \t\t\t \t\t\t hematologic tests', ' \t\t\t \t\t\t\t\t\t \t\t\t complete blood count', ' \t\t\t \t\t\t\t\t\t \t\t\t electrolytes panel', ' \t\t\t \t\t\t\t\t\t \t\t\t glucose measurement', ' \t\t\t \t\t\t\t\t\t \t\t\t urinalysis', ' \t\t\t \t\t\t\t\t\t \t\t\t kidney function tests', ' \t\t\t \t\t\t\t\t\t \t\t\t electrocardiogram and \t\t\t \t\t\t\t\t\t \t\t\t plain x-ray \t\t\t \t\t\t.', '[{""commonTestsAndProcedures"":""Hematologic tests (Blood test)""}', '{""commonTestsAndProcedures"":""Complete blood count (Cbc)""}']"
412,413,Fluid overload,"[{""symptoms"":""Shortness of breath""}","{""symptoms"":""84""}","{""symptoms"":""Peripheral edema""}","{""symptoms"":""58""}","{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""47""}","{""symptoms"":""Fluid retention""}","{""symptoms"":""44""}","['Fluid overload \t Also known as Hypervolemia and Excess Fluid Volume \t \t\t \tHypervolemia', ' or fluid overload', ' is the medical condition where there is too much fluid in the blood. The opposite condition is hypovolemia', ' which is too little fluid volume in the blood. Fluid volume excess in the intravascular compartment occurs due to an increase in total body sodium content and a consequent increase in extracellular body water. The mechanism usually stems from compromised regulatory mechanisms for sodium handling as seen in congestive heart failure (CHF)', ' kidney failure', ' and liver failure. It may also be caused by excessive intake of sodium from foods', ' intravenous (IV) solutions and blood transfusions', ' medications', ' or diagnostic contrast dyes. \t\t Source: Wikipedia', 'Patients with fluid overload often receive \t\t\t \t\t\t hematologic tests']"
413,414,Atrial flutter,"[{""symptoms"":""Irregular heartbeat""}","{""symptoms"":""70""}","{""symptoms"":""Increased heart rate""}","{""symptoms"":""50""}","{""symptoms"":""Palpitations""}","{""symptoms"":""48""}","{""symptoms"":""Shortness of breath""}","{""symptoms"":""38""}","['Atrial flutter \t Also known as Flutter Auricular \t \t\t \tAtrial flutter (AFL) is an abnormal heart rhythm that occurs in the atria of the heart. When it first occurs', ' it is usually associated with a fast heart rate or tachycardia (beats over 100 per minute)', ' and falls into the category of supra-ventricular tachycardias. While this rhythm occurs most often in individuals with cardiovascular disease (e.g. hypertension', ' coronary artery disease', ' and cardiomyopathy) and diabetes', ' it may occur spontaneously in people with otherwise normal hearts. It is typically not a stable rhythm', ' and frequently degenerates into atrial fibrillation (AF). However', ' it does rarely persist for months to years. \t\t Source: Wikipedia', 'Patients with atrial flutter often receive \t\t\t \t\t\t electrocardiogram', ' \t\t\t \t\t\t\t\t\t \t\t\t hematologic tests']"
414,415,Skin disorder,"[{""symptoms"":""Skin lesion""}","{""symptoms"":""75""}","{""symptoms"":""Abnormal appearing skin""}","{""symptoms"":""44""}","{""symptoms"":""Skin rash""}","{""symptoms"":""44""}","{""symptoms"":""Skin moles""}","{""symptoms"":""26""}","['{""symptoms"":""8""}', '{""symptoms"":""Skin irritation""}', '{""symptoms"":""8""}]', 'Skin disorder \t Also known as Skin Disease', ' Dermatosis', ' Integumentary Disease', ' Dermatological Disease', ' and Dermatological Disorders \t \t\t \tA cutaneous condition is any medical condition that affects the integumentary system — the organ system that encloses the body and includes skin', ' hair', ' nails']"
415,416,Floaters,"[{""symptoms"":""Spots or clouds in vision""}","{""symptoms"":""88""}","{""symptoms"":""Diminished vision""}","{""symptoms"":""69""}","{""symptoms"":""Lacrimation""}","{""symptoms"":""23""}","{""symptoms"":""Pain in eye""}","{""symptoms"":""17""}","[' which is normally transparent. At a young age', ' the vitreous is transparent', ' but as one ages', ' imperfections gradually develop. The common type of floater', ' which is present in most people’s eyes', ' is due to degenerative changes of the vitreous humour. The perception of floaters is known as myodesopsia', ' or less commonly as myodaeopsia', ' myiodeopsia', ' myiodesopsia. They are also called Muscae volitantes (Latin: ""flying flies"")', ' or mouches volantes (from the French). Floaters are visible because of the shadows they cast on the retina or refraction of the light that passes through them']"
416,417,Tooth disorder,"[{""symptoms"":""Toothache""}","{""symptoms"":""96""}","{""symptoms"":""Facial pain""}","{""symptoms"":""44""}","{""symptoms"":""Gum pain""}","{""symptoms"":""37""}","{""symptoms"":""Ear pain""}","{""symptoms"":""31""}","['Tooth disorder \t Also known as Tooth Disease', ' Dental Disease', ' and Disease Of Teeth \t \t\t \tYour teeth are made of a hard', ' bonelike material. Inside the tooth are nerves and blood vessels. You need your teeth for many activities you may take for granted. These include eating', ' speaking and even smiling. But tooth disorders are nothing to smile about. They include problems such as cavities (also known as tooth decay)', ' infections', "" and injuries. The most familiar symptom of a tooth problem is a toothache. Others include worn-down or loose teeth. It's important that you see a dentist if you have any problems with your teeth. Fortunately"", ' you can prevent many tooth disorders by taking care of your teeth and keeping them clean. \t\t Source: MedlinePlus', 'Patients with tooth disorder often receive \t\t\t \t\t\t other diagnostic radiology and related techniques', ' \t\t\t \t\t\t\t\t\t \t\t\t treatment;;;;;;']"
417,418,Heart attack,"[{""symptoms"":""Sharp chest pain""}","{""symptoms"":""90""}","{""symptoms"":""Shortness of breath""}","{""symptoms"":""56""}","{""symptoms"":""Chest tightness""}","{""symptoms"":""37""}","{""symptoms"":""Nausea""}","{""symptoms"":""25""}","['Heart attack \t Also known as MI', ' Myocardial Infarction', ' Coronary Attack', ' and Cardiac Infarction \t \t\t \tMyocardial infarction (MI) or acute myocardial infarction (AMI)', ' commonly known as a heart attack', ' results from the partial interruption of blood supply to a part of the heart muscle', ' causing the heart cells to be damaged or die. This is most commonly due to occlusion (blockage) of a coronary artery following the rupture of a vulnerable atherosclerotic plaque', ' which is an unstable collection of cholesterol and fatty acids and white blood cells in the wall of an artery. The resulting ischemia (restriction in blood supply) and ensuing oxygen shortage', ' if left untreated for a sufficient period of time', ' can cause damage or death (infarction) of heart muscle tissue (myocardium). \t\t Source: Wikipedia']"
418,419,Open wound of the abdomen,"[{""symptoms"":""Sharp abdominal pain""}","{""symptoms"":""35""}","{""symptoms"":""Irregular belly button""}","{""symptoms"":""11""}","{""symptoms"":""Sweating""}","{""symptoms"":""6""}","{""symptoms"":""Swollen abdomen""}","{""symptoms"":""6""}","['{""commonTestsAndProcedures"":""Prothrombin time assay (Prothrombin time)""}', '{""commonTestsAndProcedures"":""Liver function tests (Liver test)""}]', 'The most commonly prescribed drugs for patients with open wound of the abdomen include \t\t \t\t cefazolin', ' \t\t \t\t \t\t silver sulfadiazine topical', ' \t\t \t\t \t\t docusate / sennosides', ' usp', ' \t\t \t\t \t\t tetracycline', ' \t\t \t\t \t\t bimatoprost ophthalmic', ' \t\t \t\t \t\t daptomycin', ' \t\t \t\t \t\t papain-urea topical']"
